employee_id,first_name,last_name,salary,hire_date,department_id,manager_id
1869,Tracey,Holmes,91222.54,2016-11-15,27,1353.0
1870,Howard,Martin,73676.54,2018-01-24,25,325.0
1871,Brianna,Haley,82549.6,2024-06-06,19,626.0
1872,Cindy,Herrera,63142.82,2024-01-09,33,135.0
1873,Lynn,Moore,77391.65,2020-11-22,5,484.0
1874,Terrance,Cunningham,111662.51,2020-11-17,14,1710.0
1875,Samuel,Gonzalez,110829.18,2015-10-22,9,1427.0
1876,Mikayla,Matthews,75425.77,2017-08-16,10,579.0
1877,Rachael,Crawford,100581.3,2018-11-12,10,1009.0
1878,Charles,Winters,32979.47,2015-10-15,39,722.0
1879,Todd,Russell,55461.38,2021-04-22,23,534.0
1880,Sydney,Ho,32466.71,2020-08-06,14,1471.0
1881,Jason,Parrish,99168.04,2025-09-03,12,1082.0
1882,Wesley,Lewis,70109.41,2023-07-02,30,757.0
1883,Debra,Bradshaw,70526.2,2019-01-03,1,979.0
1884,Michelle,White,76130.22,2018-07-01,44,1401.0
1885,Kristopher,Ortiz,91679.85,2019-10-08,14,534.0
1886,John,Villegas,67415.7,2016-12-22,16,725.0
1887,Ian,Li,100526.55,2021-08-14,34,1652.0
1888,Emily,Hughes,73217.6,2022-08-22,3,863.0
1889,Steven,Hernandez,53533.89,2022-05-01,15,525.0
1890,Paul,Ward,87949.97,2022-03-24,14,410.0
1891,Steven,Nelson,115469.55,2024-07-31,50,883.0
1892,Ronald,Thompson,90217.31,2019-06-23,27,1753.0
1893,Danielle,Lara,36950.66,2019-12-23,49,895.0
1894,Emily,Harris,63172.11,2021-01-16,6,1373.0
1895,Ronald,Hampton,44955.34,2018-12-10,25,1534.0
1896,Lindsey,Holt,116749.99,2024-12-20,3,152.0
1897,Christopher,Wolf,42825.24,2017-05-09,40,1384.0
1898,Brett,Matthews,73157.9,2018-11-07,41,804.0
1899,William,Romero,102009.07,2016-07-01,30,635.0
1900,Diane,Harris,114638.04,2015-09-23,9,1276.0
1901,Danielle,Horne,30611.97,2024-08-11,27,904.0
1902,Samuel,Hernandez,109143.86,2022-09-01,16,1073.0
1903,Brian,Lambert,88028.5,2024-10-09,15,1145.0
1904,Nicole,Bennett,87078.81,2023-10-30,1,1439.0
1905,Tina,Bell,115577.91,2021-01-02,15,394.0
1906,Matthew,Richardson,50043.94,2022-10-10,22,453.0
1907,Monica,Robinson,51783.09,2017-08-07,8,801.0
1908,Daniel,Campbell,78065.71,2022-01-05,25,1115.0
1909,Austin,Thompson,98912.71,2021-02-03,36,963.0
1910,William,Riggs,107186.33,2025-05-07,41,569.0
1911,Kristy,Swanson,114053.23,2016-04-02,48,1508.0
1912,Jeffrey,Schmidt,44905.64,2020-02-26,14,1586.0
1913,Paul,Long,54369.85,2021-05-01,49,94.0
1914,Jacqueline,Wilkins,63151.34,2021-04-29,31,777.0
1915,Anna,Briggs,115178.98,2024-11-27,2,1615.0
1916,Andrew,Berry,34713.68,2018-09-27,47,465.0
1917,Barbara,Green,60476.69,2025-09-06,15,1192.0
1918,Terri,Arellano,83290.74,2016-06-10,47,1548.0
1919,Jade,Davis,69261.91,2025-05-28,8,398.0
1920,Linda,Sampson,52572.33,2020-01-09,15,128.0
1921,Antonio,Young,103770.23,2018-11-08,47,181.0
1922,Julie,Baker,59051.12,2024-07-18,24,1204.0
1923,Patrick,Arnold,108964.42,2018-09-18,39,4.0
1924,Joshua,Newman,108625.86,2020-09-14,12,1243.0
1925,William,Mitchell,36622.08,2019-01-03,44,1611.0
1926,Daniel,Shepard,68361.58,2016-08-24,46,1324.0
1927,Robert,Marshall,101308.64,2023-03-07,5,1574.0
1928,Timothy,Richardson,78437.55,2019-06-15,41,1424.0
1929,Jonathan,Parks,115473.45,2017-06-21,34,745.0
1930,Anthony,Chang,104046.19,2016-08-30,22,1900.0
1931,Keith,Brown,113999.48,2025-04-01,15,1404.0
1932,Kenneth,Sharp,105187.72,2017-01-31,43,47.0
1933,Sarah,Woods,40889.73,2019-04-17,35,1812.0
1934,Eileen,Anderson,99892.18,2019-08-27,29,64.0
1935,Christina,Woodard,86876.09,2016-07-31,7,512.0
1936,Corey,Soto,37321.41,2022-11-04,43,1158.0
1937,Cory,Williams,48754.67,2017-12-09,49,1554.0
1938,Jacqueline,Pennington,77652.56,2015-11-07,4,1603.0
1939,Jessica,Williams,61548.66,2025-04-06,11,927.0
1940,Shawn,Hogan,83012.54,2023-01-12,23,1027.0
1941,Roger,Johnson,63381.05,2023-06-02,46,695.0
1942,Misty,Malone,50152.34,2019-07-18,15,929.0
1943,David,Hartman,58660.4,2021-04-26,1,426.0
1944,Deborah,Ross,48319.21,2016-03-20,21,1263.0
1945,Jennifer,Woodward,62730.51,2021-07-28,44,624.0
1946,Dennis,White,51777.71,2021-02-25,21,1722.0
1947,Joshua,Ford,35419.49,2017-08-16,11,1858.0
1948,Jennifer,Evans,55390.37,2018-06-23,31,338.0
1949,Wesley,Sandoval,30099.19,2017-05-25,47,1248.0
1950,Christina,Abbott,96333.03,2024-03-05,19,1105.0
1951,Carolyn,Rose,82931.87,2017-02-17,10,516.0
1952,Jennifer,Yates,74607.02,2024-07-08,34,893.0
1953,Veronica,Baker,101771.39,2023-02-26,31,505.0
1954,Amber,Williams,45389.61,2021-03-10,44,357.0
1955,Katherine,Keller,105780.66,2021-10-24,12,1590.0
1956,Tiffany,Brock,51628.28,2025-07-16,17,458.0
1957,Ann,Carter,66604.39,2023-06-10,3,1089.0
1958,Pamela,Bailey,42332.28,2019-09-19,19,853.0
1959,Kyle,Ross,55920.81,2016-12-29,27,1175.0
1960,Stephanie,Douglas,67368.48,2025-07-08,33,341.0
1961,Megan,Sandoval,77037.58,2017-10-15,50,359.0
1962,David,Kim,105774.28,2017-12-30,50,1454.0
1963,Joseph,Cain,38642.43,2023-03-06,7,431.0
1964,Karen,Brooks,87308.17,2024-02-29,16,147.0
1965,Dean,Holland,72389.0,2018-06-28,14,212.0
1966,Karen,Ward,106258.36,2018-05-05,47,919.0
1967,Savannah,Mccann,79181.95,2020-05-09,23,651.0
1968,Kelly,Morris,89062.61,2022-10-09,37,1736.0
1969,Elizabeth,Owens,65991.47,2023-03-30,11,1172.0
1970,Dawn,Key,100905.61,2019-12-05,2,1353.0
1971,Kimberly,Bell,62511.75,2022-03-05,42,1772.0
1972,Billy,Nunez,117200.35,2018-10-18,50,1178.0
1973,Jillian,Hammond,104046.46,2015-10-03,33,740.0
1974,Joshua,Ward,66969.93,2019-04-11,13,1386.0
1975,Lisa,Stewart,62224.72,2020-02-21,18,501.0
1976,Hunter,Coleman,119797.44,2016-03-26,6,355.0
1977,Brian,Townsend,48923.05,2017-02-08,15,313.0
1978,Cynthia,Owen,77020.91,2020-09-13,14,957.0
1979,Emily,Villegas,106867.89,2023-10-28,16,711.0
1980,Laura,White,96042.54,2020-01-14,19,1960.0
1981,Tony,Reed,106917.99,2024-07-11,2,22.0
1982,Ethan,Hughes,67413.1,2024-06-19,2,874.0
1983,Thomas,Savage,53295.16,2023-12-01,46,1309.0
1984,Angela,Jones,119027.72,2017-09-09,46,1262.0
1985,James,White,67445.79,2023-08-28,34,1237.0
1986,Thomas,Smith,111587.41,2025-07-26,14,1166.0
1987,Brian,Wilson,52474.47,2022-04-08,2,1976.0
1988,Kevin,Lin,93517.35,2020-06-04,12,1976.0
1989,Caleb,Fernandez,107398.72,2020-02-03,47,1083.0
1990,Roberto,Robinson,112171.32,2023-02-17,42,971.0
1991,Christopher,Jackson,64690.83,2018-03-02,13,1751.0
1992,Danny,Kerr,77346.68,2015-10-30,41,263.0
1993,Jennifer,Gutierrez,111036.21,2024-01-02,19,1904.0
1994,Ronald,Davis,40389.98,2021-11-21,27,1696.0
1995,Amanda,Wallace,34349.69,2021-07-08,32,665.0
1996,Andrea,Brady,71467.55,2024-03-15,36,1232.0
1997,Madison,Wiggins,88236.33,2019-02-11,11,367.0
1998,Tiffany,Fleming,89157.67,2025-07-08,13,781.0
1999,Alexandria,Warren,117226.28,2020-06-29,11,1421.0
2000,Melissa,Turner,61044.64,2016-11-03,20,92.0
